Dosya,Yöntem,Entropy,Kontrast (Std),Renk Canlılığı,Kenar Yoğunluğu,Ort. Parlaklık,PSNR (dB),SSIM,İşlem Süresi (ms)
1429_1.png,"MSRCR (σ=[15,80,250])",6.8809,77.9349,38.4007,89.4018,133.417,9.8025,0.4572,909.03
1430_1.png,DCP (Dark Channel Prior),6.6747,39.03,31.328,28.9877,43.6082,23.2648,0.7946,31.77
1430_1.png,CLAHE (LAB),7.3365,44.9777,20.6942,46.3093,105.8746,12.0549,0.4718,1.46
1430_1.png,"MSRCR (σ=[15,80,250])",7.2143,90.0499,59.5676,72.6079,127.9137,7.933,0.3661,913.88
1431_1.png,DCP (Dark Channel Prior),6.7278,74.0359,37.3649,39.8624,66.2558,24.7003,0.9166,32.09
1431_1.png,CLAHE (LAB),7.5185,63.8645,27.8779,54.4097,119.907,12.8162,0.5705,1.53
1431_1.png,"MSRCR (σ=[15,80,250])",6.8574,85.8336,50.7309,67.7339,125.9386,10.7865,0.5004,908.46
1432_1.png,DCP (Dark Channel Prior),6.7981,41.0411,35.9208,34.8811,45.8808,24.1512,0.8856,33.0
1432_1.png,CLAHE (LAB),7.5721,51.4367,30.8928,63.698,96.6369,13.8001,0.5478,1.39
1432_1.png,"MSRCR (σ=[15,80,250])",7.2274,87.0593,67.5373,86.1064,134.2391,8.0366,0.392,928.66
1433_1.png,DCP (Dark Channel Prior),6.953,51.8349,34.2682,40.2003,54.755,20.7696,0.8754,31.87
1433_1.png,CLAHE (LAB),7.6874,56.2014,26.1027,67.245,108.9854,14.144,0.6151,1.36
1433_1.png,"MSRCR (σ=[15,80,250])",7.0618,88.038,49.7825,84.4632,132.0881,9.9236,0.4917,948.65
1434_1.png,DCP (Dark Channel Prior),7.1647,40.293,63.965,28.0528,94.8309,15.7504,0.8529,31.89
1434_1.png,CLAHE (LAB),7.5268,49.2552,31.0298,47.018,154.1474,16.5167,0.8268,1.39
1434_1.png,"MSRCR (σ=[15,80,250])",7.176,85.5546,54.342,69.0882,140.3084,13.0644,0.6047,957.19
1435_1.png,DCP (Dark Channel Prior),7.7451,74.8908,79.8132,46.9475,145.2078,18.0339,0.8911,34.65
1435_1.png,CLAHE (LAB),7.5437,65.9694,43.1065,59.2192,169.0425,17.7362,0.8145,1.3
1435_1.png,"MSRCR (σ=[15,80,250])",6.8163,95.4967,52.635,71.9082,141.7387,15.7585,0.697,959.44
1436_1.png,DCP (Dark Channel Prior),7.4874,52.4431,86.9043,35.5966,137.6724,15.4185,0.8883,30.74
1436_1.png,CLAHE (LAB),7.6588,58.1118,55.8322,49.7883,161.5837,21.4929,0.8471,1.36
1436_1.png,"MSRCR (σ=[15,80,250])",7.2364,83.6815,58.4349,58.7098,140.8569,13.9621,0.6848,951.2
1437_1.png,DCP (Dark Channel Prior),6.9708,63.3068,26.7467,46.168,67.7681,16.7826,0.8573,31.64
1437_1.png,CLAHE (LAB),7.6807,59.7399,15.5993,71.7402,135.1567,13.6142,0.7272,1.39
1437_1.png,"MSRCR (σ=[15,80,250])",6.9863,86.1883,32.9244,96.7648,132.7011,12.6677,0.6712,957.48
1438_1.png,DCP (Dark Channel Prior),6.8549,91.9703,28.4916,46.0714,106.4133,19.6996,0.8669,31.96
1438_1.png,CLAHE (LAB),7.3367,72.5254,20.788,55.3208,141.3856,13.8864,0.6628,1.38
1438_1.png,"MSRCR (σ=[15,80,250])",7.2619,88.3548,28.4806,62.6812,138.2157,12.2087,0.605,961.65
1439_1.png,DCP (Dark Channel Prior),7.6025,60.6837,35.3012,75.0376,85.315,15.8369,0.8742,31.87
1439_1.png,CLAHE (LAB),7.8468,61.6775,24.6427,105.3816,136.7301,16.2222,0.8153,1.29
1439_1.png,"MSRCR (σ=[15,80,250])",7.2037,83.369,38.2364,125.137,142.1043,14.4508,0.7391,953.58
1440_1.png,DCP (Dark Channel Prior),6.5895,77.9001,21.8726,34.8201,82.0942,16.4771,0.8431,30.58
1440_1.png,CLAHE (LAB),7.4133,59.2744,13.1138,47.2664,156.4041,12.9041,0.7749,1.33
1440_1.png,"MSRCR (σ=[15,80,250])",7.1547,84.0932,24.2332,61.992,137.6354,13.4447,0.698,948.05
1441_1.png,DCP (Dark Channel Prior),7.0922,70.2162,42.2932,35.1662,80.8356,21.0788,0.9011,31.01
1441_1.png,CLAHE (LAB),7.6418,62.0949,33.3625,60.9994,130.2222,14.8472,0.702,1.37
1441_1.png,"MSRCR (σ=[15,80,250])",7.0949,85.12,41.6175,70.5016,139.2021,11.8901,0.612,969.66
1442_1.png,DCP (Dark Channel Prior),7.1555,54.985,44.8125,46.1561,68.4352,18.167,0.891,31.42
1442_1.png,CLAHE (LAB),7.7064,56.4388,28.1647,66.0548,126.3257,14.3486,0.6859,1.43
1442_1.png,"MSRCR (σ=[15,80,250])",6.8789,89.4095,42.8797,81.0708,135.3414,11.7305,0.5729,944.03
1443_1.png,DCP (Dark Channel Prior),7.354,59.7002,42.6659,36.2985,74.2076,16.3335,0.8559,32.01
1443_1.png,CLAHE (LAB),7.7483,59.3557,31.6603,59.3699,128.5443,16.0924,0.7302,1.23
1443_1.png,"MSRCR (σ=[15,80,250])",6.6808,89.3177,36.9828,62.3229,140.3326,12.9859,0.6734,942.62
1444_1.png,DCP (Dark Channel Prior),7.1944,52.8143,36.6136,48.8506,59.4157,24.1197,0.8803,31.75
1444_1.png,CLAHE (LAB),7.7408,59.5481,22.4998,80.6901,116.2167,12.4596,0.5558,1.35
1444_1.png,"MSRCR (σ=[15,80,250])",7.0189,95.1485,44.3612,110.184,126.2675,9.7435,0.4159,951.97
1445_1.png,DCP (Dark Channel Prior),7.2692,46.7298,39.5685,50.6032,71.3399,21.8244,0.9347,31.49
1445_1.png,CLAHE (LAB),7.8445,60.9167,24.9959,94.8661,124.818,13.8304,0.6924,1.4
1445_1.png,"MSRCR (σ=[15,80,250])",7.1243,89.0426,36.7902,117.3196,138.9785,10.5458,0.5393,951.68
1446_1.png,DCP (Dark Channel Prior),7.494,62.038,44.3238,65.9931,85.0259,22.5302,0.9378,31.88
1446_1.png,CLAHE (LAB),7.8502,64.6879,26.1485,109.0461,129.8697,14.5264,0.7173,1.42
1446_1.png,"MSRCR (σ=[15,80,250])",7.1251,90.4028,40.0304,121.4225,137.8089,12.3483,0.6165,942.6
1447_1.png,DCP (Dark Channel Prior),7.3094,52.6773,40.3857,48.3523,65.9791,19.294,0.9173,31.38
1447_1.png,CLAHE (LAB),7.7795,59.8689,22.3827,79.0987,119.1667,14.0874,0.6654,1.37
1447_1.png,"MSRCR (σ=[15,80,250])",7.073,90.8611,39.0223,90.451,137.3303,10.7188,0.5332,943.36
1448_1.png,DCP (Dark Channel Prior),7.3077,66.1227,38.5563,44.0307,78.0993,21.2571,0.9331,31.87
1448_1.png,CLAHE (LAB),7.7552,68.8426,23.2781,75.2322,122.41,15.7218,0.6999,1.32
1448_1.png,"MSRCR (σ=[15,80,250])",6.9447,91.1932,31.7547,77.5398,139.0712,11.779,0.6138,947.19
1449_1.png,DCP (Dark Channel Prior),7.507,65.1868,43.3711,60.2473,82.6689,22.4263,0.943,31.79
1449_1.png,CLAHE (LAB),7.8016,64.7129,25.6448,95.0385,128.6297,14.5513,0.7176,1.46
1449_1.png,"MSRCR (σ=[15,80,250])",7.0313,91.698,41.3961,106.1889,136.5263,12.1579,0.6013,945.87
