Dosya,Yöntem,Entropy,Kontrast (Std),Renk Canlılığı,Kenar Yoğunluğu,Ort. Parlaklık,PSNR (dB),SSIM,İşlem Süresi (ms)
0053_0.9_0.12.jpg,DCP (Dark Channel Prior),6.6956,74.8174,13.7118,35.4869,76.8496,17.3035,0.8705,110.31
0053_0.9_0.12.jpg,CLAHE (LAB),7.3017,59.3958,7.6768,62.9532,140.3757,13.9702,0.7048,120.89
0053_0.9_0.12.jpg,"MSRCR (σ=[15,80,250])",6.2896,96.3735,19.5873,96.6981,123.745,13.1561,0.5078,1680.73
0055_0.85_0.12.jpg,DCP (Dark Channel Prior),7.4661,50.4265,30.4578,47.8619,80.0386,16.1574,0.8308,119.37
0055_0.85_0.12.jpg,CLAHE (LAB),7.5744,52.6314,7.4452,78.5054,139.5917,15.1311,0.6947,98.45
0055_0.85_0.12.jpg,"MSRCR (σ=[15,80,250])",6.7318,93.8441,14.2074,103.0606,139.4604,14.0244,0.6319,2038.59
0057_0.8_0.12.jpg,DCP (Dark Channel Prior),7.6246,54.0511,38.5924,112.4454,128.4496,17.6795,0.8396,93.84
0057_0.8_0.12.jpg,CLAHE (LAB),7.5903,58.6462,16.7641,150.6211,151.5486,19.6587,0.83,105.92
0057_0.8_0.12.jpg,"MSRCR (σ=[15,80,250])",7.1029,88.966,37.4665,220.3504,140.4082,13.6763,0.5833,2130.42
0059_0.9_0.12.jpg,DCP (Dark Channel Prior),7.7049,74.8458,72.7628,75.6136,116.5035,18.9269,0.8751,112.24
0059_0.9_0.12.jpg,CLAHE (LAB),7.5106,62.3372,24.1804,96.1089,151.4201,18.0348,0.8471,116.87
0059_0.9_0.12.jpg,"MSRCR (σ=[15,80,250])",6.9564,97.3625,40.7834,138.1777,134.8441,15.6562,0.6436,2177.83
0054_0.85_0.16.jpg,DCP (Dark Channel Prior),7.3571,48.1811,24.9126,67.1708,83.4261,14.5442,0.8671,90.04
0054_0.85_0.16.jpg,CLAHE (LAB),7.7223,55.1584,13.0476,109.1085,137.9731,14.5085,0.7515,120.25
0054_0.85_0.16.jpg,"MSRCR (σ=[15,80,250])",6.7324,96.3259,32.6316,156.3756,135.7008,13.8773,0.5991,2259.21
0051_0.95_0.12.jpg,DCP (Dark Channel Prior),6.4172,82.911,14.2117,56.7777,97.7479,25.2344,0.9661,103.06
0051_0.95_0.12.jpg,CLAHE (LAB),7.167,69.6588,10.4114,113.9569,143.4547,14.3258,0.7013,96.99
0051_0.95_0.12.jpg,"MSRCR (σ=[15,80,250])",6.1296,99.1181,23.6324,173.0191,124.7212,14.0599,0.5927,2443.95
0061_0.8_0.2.jpg,DCP (Dark Channel Prior),7.2952,76.9538,66.7605,27.4323,91.1844,15.0317,0.8135,45.54
0061_0.8_0.2.jpg,CLAHE (LAB),7.151,54.5949,14.2934,42.2724,148.7712,14.0004,0.688,4.03
0061_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",5.8954,111.167,22.3484,56.5636,130.6874,16.3981,0.6043,1347.28
0058_0.8_0.2.jpg,DCP (Dark Channel Prior),7.2387,64.7025,15.9421,97.6287,73.9003,22.5574,0.9354,109.8
0058_0.8_0.2.jpg,CLAHE (LAB),7.6682,57.54,10.3878,131.1744,124.6007,13.7239,0.7287,92.03
0058_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",6.7543,88.6653,26.8978,193.2613,121.8339,12.0151,0.5539,3403.69
0049_0.85_0.12.jpg,DCP (Dark Channel Prior),7.286,60.5223,16.9432,66.5455,84.6105,14.8045,0.8344,160.23
0049_0.85_0.12.jpg,CLAHE (LAB),7.6979,59.2824,6.3758,128.8501,147.9521,15.7025,0.7387,120.59
0049_0.85_0.12.jpg,"MSRCR (σ=[15,80,250])",6.6456,94.4288,18.7938,219.8447,131.7146,12.3294,0.5097,3511.34
0052_0.9_0.16.jpg,DCP (Dark Channel Prior),6.7899,84.3594,15.5649,48.3462,91.7657,17.9005,0.8625,145.62
0052_0.9_0.16.jpg,CLAHE (LAB),7.2411,58.8379,6.7281,67.3641,151.6838,14.0594,0.7766,116.51
0052_0.9_0.16.jpg,"MSRCR (σ=[15,80,250])",6.463,95.305,22.3665,115.0815,129.8909,14.6206,0.5902,3717.49
0062_0.9_0.2.jpg,DCP (Dark Channel Prior),7.63,56.8101,76.252,67.2034,117.3233,15.4954,0.8503,74.54
0062_0.9_0.2.jpg,CLAHE (LAB),7.3937,50.0916,23.0934,74.8324,175.4446,13.8165,0.8078,2.66
0062_0.9_0.2.jpg,"MSRCR (σ=[15,80,250])",7.2643,94.6115,54.0699,117.0254,135.5255,15.753,0.7019,1463.41
0064_0.8_0.2.jpg,DCP (Dark Channel Prior),6.8618,69.8116,24.8359,48.577,89.1741,17.2012,0.8796,48.01
0064_0.8_0.2.jpg,CLAHE (LAB),7.2121,54.259,14.5316,74.2358,156.2788,13.5502,0.7696,2.64
0064_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",6.4856,91.7834,41.7604,119.3928,134.4906,14.9335,0.6297,1405.99
0063_0.8_0.16.jpg,DCP (Dark Channel Prior),7.5199,67.6374,32.3465,65.9145,100.0997,17.5649,0.8811,82.44
0063_0.8_0.16.jpg,CLAHE (LAB),7.4199,59.2835,15.6786,82.989,155.1947,14.289,0.8087,4.93
0063_0.8_0.16.jpg,"MSRCR (σ=[15,80,250])",6.8881,99.8748,46.2503,132.1011,137.0003,14.5314,0.6718,1543.2
0056_0.8_0.16.jpg,DCP (Dark Channel Prior),7.196,70.749,17.6262,33.2772,77.4297,12.8876,0.7821,147.85
0056_0.8_0.16.jpg,CLAHE (LAB),7.5314,58.1972,6.9873,54.8397,143.5363,14.952,0.7301,106.05
0056_0.8_0.16.jpg,"MSRCR (σ=[15,80,250])",6.6307,97.0855,29.8369,103.3961,137.571,13.4987,0.5228,4148.94
0060_0.9_0.2.jpg,DCP (Dark Channel Prior),7.4372,54.2548,58.703,30.2362,83.0657,13.9708,0.7863,142.66
0060_0.9_0.2.jpg,CLAHE (LAB),7.4035,48.1212,13.4832,40.1178,153.7283,13.2798,0.7103,8.75
0060_0.9_0.2.jpg,"MSRCR (σ=[15,80,250])",6.6093,95.0445,29.5612,79.8867,136.4812,12.3425,0.5068,2885.32
0072_0.9_0.2.jpg,DCP (Dark Channel Prior),7.1912,56.357,32.1716,36.7297,112.407,21.1758,0.795,72.73
0072_0.9_0.2.jpg,CLAHE (LAB),6.6497,44.6204,15.4162,50.5916,159.4552,14.0675,0.7391,110.86
0072_0.9_0.2.jpg,"MSRCR (σ=[15,80,250])",6.615,97.3575,38.7698,71.9172,141.5433,13.7595,0.5805,1336.18
0069_0.9_0.16.jpg,DCP (Dark Channel Prior),7.2116,80.807,29.1415,93.3733,93.3381,20.5692,0.9125,73.16
0069_0.9_0.16.jpg,CLAHE (LAB),7.4216,65.6387,14.0758,102.8547,140.6062,16.0782,0.8232,107.92
0069_0.9_0.16.jpg,"MSRCR (σ=[15,80,250])",5.922,100.9266,31.4009,145.1719,121.7584,16.2734,0.6823,1585.44
0065_0.9_0.12.jpg,DCP (Dark Channel Prior),7.2893,61.3467,17.3207,98.7686,76.289,19.4039,0.8968,105.16
0065_0.9_0.12.jpg,CLAHE (LAB),7.7224,58.5205,9.8801,144.4052,130.0985,15.1401,0.7601,138.15
0065_0.9_0.12.jpg,"MSRCR (σ=[15,80,250])",6.5126,92.029,19.3444,192.7057,125.6257,13.73,0.6411,1887.0
0066_1_0.08.jpg,DCP (Dark Channel Prior),7.1543,43.6351,25.1966,20.6547,66.5047,8.935,0.6789,178.86
